,id,pred_avg,pred_stdev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
369,S00330,0.479174862,0.011321235,0.47095075,0.49686804,0.47585428,0.4721094,0.48919737,0.47444075,0.47305557,0.4808381,0.47253075,0.4819322,0.48274848,0.4660376,0.5127146,0.47519347,0.49126512,0.4626578,0.4829833,0.4729634,0.46881202,0.48034424
370,S00331,0.482107069,0.011290416,0.474804,0.5012002,0.47597402,0.4754931,0.4906563,0.47888932,0.473996,0.4857691,0.47460195,0.486858,0.4873336,0.4702676,0.51381576,0.47598296,0.49417698,0.46482795,0.48605314,0.4753912,0.4725478,0.4835024
371,S00332,0.462964148,0.01024004,0.4634311,0.47969702,0.46857646,0.46366972,0.47070423,0.45342112,0.4672631,0.46124488,0.4507949,0.46872443,0.47086844,0.45024627,0.48308676,0.4502616,0.47354206,0.44521853,0.46341485,0.46140286,0.44858822,0.4651264
372,S00333,0.476269422,0.011638149,0.4672581,0.4942359,0.47114947,0.46887627,0.4831472,0.47295865,0.47192162,0.47570172,0.47359326,0.48240227,0.4796395,0.46597806,0.5116744,0.4697615,0.48643166,0.4546121,0.47853974,0.46971124,0.4685623,0.47923347
373,S00334,0.485005253,0.012063617,0.4790743,0.50115544,0.47667676,0.4770693,0.49079368,0.48052183,0.48250234,0.48732978,0.4796648,0.48872387,0.4881966,0.47134122,0.52395993,0.47859788,0.49784204,0.46669987,0.48764518,0.4791385,0.47636133,0.4868104
374,S00335,0.464751452,0.010564843,0.46624127,0.4817518,0.47024113,0.4652677,0.47231168,0.45497796,0.46988985,0.46355927,0.45266694,0.47069338,0.47355407,0.45097205,0.48479253,0.4485295,0.47545248,0.4471533,0.46543294,0.46382675,0.4510574,0.46665704
375,S00336,0.473808065,0.01118675,0.47925445,0.49082345,0.47783667,0.47476894,0.4821087,0.4612223,0.47679868,0.47577947,0.4550611,0.4780534,0.48494795,0.45850536,0.4947996,0.45930493,0.48640046,0.461109,0.47535858,0.47404572,0.45907933,0.4709032
376,S00337,0.479459412,0.010495935,0.47901687,0.498109,0.4766256,0.47459033,0.48474976,0.47028735,0.480326,0.47962844,0.4704781,0.48302206,0.48869643,0.46774846,0.505121,0.4681087,0.49158198,0.46003208,0.48140404,0.4775267,0.4709406,0.48119473
377,S00338,0.483246246,0.011923155,0.48614046,0.5025279,0.48027176,0.47870344,0.4923055,0.4673006,0.481408,0.48758802,0.46621552,0.48560554,0.4951533,0.46933466,0.5122893,0.47303453,0.49658534,0.47308215,0.48629516,0.4828125,0.46968624,0.478585
378,S00339,0.488827822,0.010086726,0.48439798,0.5082189,0.48365343,0.48060796,0.49388647,0.48242068,0.48426807,0.49268323,0.4814812,0.49124947,0.49623042,0.47395653,0.5144923,0.48335737,0.5008442,0.47406688,0.4912207,0.48647985,0.48239622,0.49064457
379,S00340,0.489085768,0.010647625,0.48867106,0.50680435,0.48166803,0.48019648,0.49282417,0.48206738,0.48562944,0.49370912,0.48082137,0.49174964,0.49800184,0.47605062,0.51942086,0.48682252,0.49906603,0.47193456,0.48957294,0.4871503,0.48043597,0.48911867
380,S00341,0.450203731,0.009485918,0.4457156,0.46563834,0.456762,0.45284972,0.45697936,0.44236147,0.45527068,0.44669908,0.44231376,0.45678288,0.45552894,0.4402558,0.46657866,0.43980432,0.46053135,0.43103108,0.44968826,0.44838926,0.43511018,0.45578387
381,S00342,0.461958333,0.011867561,0.46431994,0.47849357,0.4662495,0.4662508,0.47003084,0.44600976,0.46155104,0.46579507,0.43918806,0.46582,0.47235042,0.4467647,0.4864474,0.45102885,0.47614762,0.45560068,0.46289527,0.46252024,0.4443147,0.4573882
382,S00343,0.468948665,0.010347811,0.46523112,0.48050132,0.47388682,0.46972802,0.47543433,0.47082967,0.47868937,0.46142912,0.46934268,0.4739236,0.47226968,0.46153343,0.48438248,0.45415252,0.47865924,0.4390084,0.46935347,0.4663412,0.45665127,0.47762555
383,S00344,0.449859267,0.009614639,0.4458768,0.4657205,0.45647672,0.45184258,0.4561844,0.44131854,0.4557594,0.44631746,0.44252634,0.45688614,0.45572606,0.43906713,0.4663683,0.43879974,0.45966312,0.43033224,0.44912046,0.4483805,0.4352926,0.4555263
384,S00345,0.462313275,0.012028416,0.46530584,0.47914493,0.466535,0.465746,0.47001794,0.4453791,0.46275407,0.46608734,0.440049,0.46648,0.47321656,0.44671357,0.4878348,0.45059967,0.47591424,0.45537806,0.46302766,0.46306732,0.44519573,0.45781866
385,S00346,0.450262916,0.009593076,0.446204,0.4658402,0.4567929,0.4524432,0.4568101,0.44182888,0.45602235,0.44673648,0.442699,0.45707938,0.4559858,0.43952745,0.46692312,0.43942136,0.46016684,0.43073252,0.44958386,0.44888443,0.43564662,0.45592982
386,S00347,0.46193851,0.01193535,0.46476668,0.4788004,0.46617386,0.4654908,0.46967822,0.44519946,0.462375,0.46568722,0.4398014,0.46612054,0.47275338,0.44632247,0.48692408,0.450489,0.4755378,0.45507982,0.46262425,0.46271124,0.44475922,0.45747536
387,S00348,0.468192027,0.010422648,0.4646852,0.4798581,0.47307932,0.46854293,0.47412392,0.46946204,0.47856328,0.46051764,0.46897078,0.4733983,0.47179055,0.46148697,0.48403826,0.45311502,0.47725067,0.437771,0.46826148,0.4656611,0.45628417,0.4769798
388,S00349,0.46886578,0.01045746,0.4656943,0.48063004,0.47384074,0.4690411,0.4750691,0.47020298,0.47942224,0.46126574,0.4695586,0.47412887,0.4726372,0.4613738,0.48415047,0.4534102,0.47805402,0.4384254,0.46905446,0.46652022,0.45710632,0.4777298
389,S00350,0.47734182,0.010670174,0.48053762,0.49096552,0.48030826,0.47731355,0.4834201,0.4697377,0.4847,0.47587577,0.46650547,0.48104253,0.48624238,0.46534458,0.5012146,0.46065626,0.48860362,0.45693892,0.47813573,0.4775553,0.46411613,0.47762236
390,S00351,0.477689714,0.010652105,0.48079023,0.4909976,0.48065057,0.47805214,0.48387375,0.47057182,0.48517698,0.47619554,0.46680877,0.48132947,0.48643813,0.46524763,0.50135255,0.46102712,0.48909974,0.45715386,0.47861287,0.4777786,0.46453515,0.47810176
391,S00352,0.476779646,0.010548296,0.47986102,0.49040115,0.47984773,0.47726655,0.48296267,0.4689751,0.484042,0.47542694,0.4655407,0.48056945,0.48572588,0.46488777,0.49973792,0.4603105,0.48813117,0.4567447,0.47762457,0.4769751,0.4635352,0.4770268
392,S00353,0.458446364,0.009795153,0.45679277,0.47357848,0.4638648,0.46129167,0.46564522,0.44946578,0.4624295,0.4569316,0.44665217,0.4637053,0.4653454,0.44674873,0.4775351,0.44702652,0.47008452,0.44192383,0.45867345,0.45740405,0.44302052,0.46080786
393,S00354,0.460100467,0.009582852,0.45770305,0.47438127,0.4654399,0.46263382,0.46721286,0.4535561,0.46526185,0.45721075,0.45110428,0.46530488,0.46605235,0.4496567,0.4781726,0.44808492,0.47132626,0.4406827,0.46033457,0.4586648,0.44526678,0.4639589
394,S00355,0.462355286,0.009576526,0.46076432,0.47659454,0.46747828,0.46480805,0.46951598,0.45577493,0.46749568,0.45985493,0.45270663,0.4673326,0.46872512,0.45163426,0.48011997,0.4499096,0.473873,0.4432944,0.46281874,0.4611631,0.44761658,0.465625
395,S00356,0.460981419,0.010036239,0.4605631,0.4762378,0.46600035,0.4630891,0.46791655,0.4512537,0.4656474,0.45980692,0.4488169,0.46622193,0.46867517,0.44859776,0.481236,0.4485516,0.47232577,0.44434515,0.46118847,0.46039242,0.4460035,0.46275878
396,S00357,0.457543127,0.009552453,0.45421082,0.47190726,0.46330553,0.45931077,0.4638261,0.451806,0.46451008,0.45324147,0.45197996,0.46358812,0.46294937,0.44834235,0.47383773,0.4449751,0.4675438,0.43521094,0.4573081,0.45580783,0.44375032,0.46345088
397,S00358,0.468833974,0.009941816,0.4686407,0.48240632,0.47313112,0.4703406,0.4756895,0.46304086,0.47529095,0.46599945,0.46012324,0.47327393,0.47563878,0.45794657,0.48891032,0.45457083,0.4800338,0.4477128,0.46940574,0.46783507,0.4549342,0.4717547
398,S00359,0.467079497,0.010152042,0.4677749,0.4816717,0.47137946,0.46812162,0.47360003,0.4583404,0.47323313,0.4654275,0.45618683,0.47183785,0.47512048,0.45520124,0.48825985,0.45294276,0.47812125,0.44830808,0.46745002,0.466759,0.4530825,0.46877134
399,S00360,0.475418553,0.010740004,0.478673,0.4895045,0.47859788,0.47659048,0.4821978,0.4664603,0.48107293,0.47501004,0.461718,0.47898868,0.48458698,0.46260414,0.49933767,0.4595842,0.48754242,0.45784774,0.4764515,0.47560233,0.4613046,0.47469586
400,S00361,0.467427736,0.010060513,0.46799284,0.48165292,0.47167373,0.46869236,0.47406062,0.4593018,0.47371295,0.46555966,0.45725504,0.4720996,0.4751755,0.45606586,0.48814967,0.45271555,0.47855785,0.4482192,0.4678378,0.4669538,0.45357424,0.46930373
401,S00362,0.475303269,0.010608301,0.4783085,0.48930982,0.4785062,0.4765191,0.48215455,0.46648172,0.48098934,0.47480017,0.46201178,0.4788937,0.4843214,0.46270224,0.49866462,0.45988494,0.48738456,0.45753202,0.47631794,0.47549078,0.46116158,0.47463042
402,S00363,0.474758288,0.010216817,0.47590306,0.4876893,0.47829854,0.4754532,0.48119682,0.46965143,0.48230043,0.4718848,0.4663613,0.47868666,0.48207465,0.4640018,0.4961528,0.4586879,0.48594654,0.4524497,0.4755796,0.47409913,0.4616165,0.4771316
403,S00364,0.47517254,0.010143602,0.47642377,0.4882188,0.47866154,0.47571367,0.48149058,0.46997792,0.48280072,0.47227967,0.4666807,0.47905272,0.48254377,0.46522236,0.4961399,0.45931077,0.48626956,0.4526763,0.47595176,0.4745408,0.46202326,0.47747222
404,S00365,0.456176834,0.009854636,0.4525,0.46995842,0.46131897,0.4595838,0.4626653,0.44836184,0.46093863,0.4536367,0.44645065,0.46127293,0.46184897,0.4456066,0.4775239,0.4447843,0.46774164,0.43804035,0.45591575,0.45518482,0.4405892,0.4596139
405,S00366,0.460930745,0.011057337,0.46123165,0.4758797,0.46505198,0.4653832,0.46817946,0.44767344,0.46231413,0.46296853,0.44218174,0.4647839,0.46978274,0.44714454,0.48541865,0.4496762,0.47473878,0.45105734,0.46147472,0.4614335,0.44376293,0.45847777
406,S00367,0.461757302,0.010227035,0.45621642,0.4732159,0.46677005,0.46366107,0.46764782,0.46134025,0.47055125,0.4548196,0.4608906,0.4668841,0.46474963,0.4544855,0.48052314,0.44827285,0.47173604,0.4340806,0.4614309,0.45957473,0.44833496,0.46996063
407,S00368,0.455034882,0.009526551,0.4519996,0.46949008,0.46040586,0.45766944,0.46116653,0.44669908,0.46072012,0.45252627,0.44613814,0.46072012,0.4612846,0.44500983,0.4731514,0.4431256,0.46603996,0.4367447,0.45460668,0.45430237,0.44007838,0.45881888
408,S00369,0.460699864,0.010732986,0.461605,0.47603706,0.46500435,0.4643556,0.46760103,0.4472105,0.46328214,0.4625974,0.44301912,0.46511257,0.4700119,0.44691238,0.4827604,0.44895363,0.47389957,0.45005018,0.46111578,0.46145537,0.4442545,0.4587588
409,S00370,0.455280987,0.009676896,0.45194098,0.46942624,0.46058923,0.4580896,0.4613761,0.44702294,0.46098262,0.45263264,0.44619888,0.46085367,0.46131775,0.4449329,0.4747979,0.44375765,0.4663165,0.43670273,0.45487115,0.4544732,0.44020405,0.459133
410,S00371,0.46082451,0.010728414,0.46182886,0.47624663,0.46502718,0.46473113,0.46771404,0.44688362,0.46313432,0.4628836,0.44256812,0.46504062,0.4701965,0.44798493,0.48270413,0.44923174,0.47418562,0.45054013,0.46125877,0.46141085,0.44432795,0.45859146
411,S00372,0.460783165,0.010092804,0.45578545,0.47265875,0.4659719,0.46246064,0.4663664,0.4594109,0.470307,0.45411298,0.46022546,0.46636182,0.46438697,0.45294142,0.4776736,0.44684872,0.47042754,0.43329307,0.46037072,0.45907098,0.44787294,0.46911603
412,S00373,0.461339596,0.010128111,0.45634633,0.4732382,0.46653256,0.4624659,0.46680197,0.46049446,0.47125253,0.4543388,0.46156383,0.46691746,0.46477532,0.4541978,0.47762236,0.44744703,0.47074673,0.43310556,0.46090713,0.4594162,0.44860756,0.47001418
413,S00374,0.477305568,0.010869147,0.48104134,0.490318,0.47964543,0.47865456,0.48344523,0.46766728,0.48366365,0.47760013,0.46299526,0.4802627,0.48695228,0.4647957,0.50243056,0.46133992,0.48985013,0.46025068,0.47821492,0.47831225,0.4632233,0.47544804
414,S00375,0.477667104,0.010827096,0.48122776,0.4904294,0.47995263,0.47936928,0.48371533,0.46855533,0.4839706,0.47780612,0.46368453,0.48048624,0.4871229,0.4653328,0.50278115,0.46141866,0.4903432,0.4604608,0.47862372,0.47864372,0.46352518,0.47589272
415,S00376,0.476994601,0.010910064,0.48072416,0.49022692,0.47932845,0.47849315,0.4831647,0.4671538,0.48310125,0.4775079,0.46275428,0.47988176,0.48672974,0.46388,0.50215876,0.46085465,0.4897012,0.46054924,0.47793502,0.47808883,0.4628097,0.4748485
416,S00377,0.457892697,0.01032697,0.4563001,0.47245514,0.46260038,0.46195734,0.46484086,0.44683,0.46070305,0.45794508,0.44303817,0.46241194,0.46532708,0.4456044,0.48057806,0.44667843,0.47068942,0.44460076,0.45804363,0.45775604,0.4413755,0.45811856
417,S00378,0.457284395,0.009962154,0.4535398,0.47073162,0.46226907,0.46062613,0.46371672,0.4500541,0.46224087,0.4544333,0.44800016,0.46221018,0.46273336,0.44686595,0.47963166,0.44553,0.46879703,0.43846744,0.4570343,0.45618132,0.44176805,0.46085683
418,S00379,0.464723762,0.010205432,0.46316537,0.47771162,0.46875197,0.46797836,0.471445,0.45738363,0.46924344,0.46305773,0.45315728,0.4685832,0.4712179,0.45344973,0.4886224,0.45195898,0.47715443,0.44707468,0.46509075,0.46410602,0.4491612,0.46616155
419,S00380,0.45728563,0.010005641,0.45644662,0.47254774,0.4622495,0.46073946,0.46389297,0.445396,0.46114695,0.4574936,0.44297066,0.4623876,0.465418,0.44517666,0.4764966,0.44571444,0.46965525,0.44384685,0.457408,0.45746416,0.44142818,0.45783335
420,S00381,0.456501818,0.009608072,0.453177,0.47032595,0.461711,0.4595334,0.46264613,0.44913787,0.46246675,0.45365208,0.44818413,0.46191004,0.46238446,0.4462359,0.47536343,0.44441095,0.46760705,0.43728408,0.45618036,0.45565894,0.44160777,0.46055907
421,S00382,0.465498147,0.009999458,0.46487108,0.47881356,0.4696035,0.4680889,0.4720237,0.45786974,0.47121665,0.46382082,0.4547089,0.4697447,0.47259042,0.453908,0.48687074,0.4519929,0.47754282,0.44713965,0.46589592,0.46525502,0.45071802,0.4672879
422,S00383,0.468858926,0.010295401,0.47027832,0.4825548,0.47237253,0.4711403,0.47527543,0.45944768,0.47447097,0.4686047,0.45587718,0.47273514,0.47741798,0.4562729,0.49101907,0.45452052,0.48118222,0.45227107,0.46943367,0.46932957,0.4542995,0.46867496
423,S00384,0.4738675,0.010862999,0.47730687,0.48757172,0.47657278,0.4762758,0.48052096,0.46261507,0.47827816,0.47529346,0.45721772,0.476836,0.48372513,0.46107635,0.49806026,0.459339,0.48720142,0.46000096,0.47488123,0.47494355,0.45866466,0.4709689
424,S00385,0.470023427,0.010176087,0.47012454,0.48273423,0.473495,0.47159532,0.47599477,0.463129,0.47705936,0.4677679,0.46075556,0.47395933,0.47722143,0.45949635,0.4927819,0.45478582,0.48163912,0.44973886,0.47041124,0.46981144,0.45612597,0.4718414
425,S00386,0.474752626,0.010905538,0.47820532,0.48822412,0.4774365,0.4772331,0.48126101,0.46417058,0.47944024,0.47607467,0.45865625,0.477678,0.48457575,0.46093425,0.49916834,0.45982918,0.48820984,0.46038938,0.47590023,0.47577852,0.4598239,0.47206333
426,S00387,0.470969996,0.009973174,0.47111312,0.4834685,0.47441834,0.47276887,0.4771648,0.46494976,0.47831246,0.46851125,0.46231955,0.4747866,0.4780309,0.46084538,0.491907,0.45574272,0.48259014,0.44997403,0.47146645,0.4708126,0.4571551,0.47306234
427,S00388,0.475633814,0.010473601,0.47743464,0.48798957,0.4783456,0.4775131,0.48167437,0.46872383,0.4822025,0.47440147,0.4640164,0.47869125,0.48364958,0.46442926,0.49993518,0.45996547,0.48798528,0.45623103,0.47645247,0.47579458,0.46155033,0.47569036
428,S00389,0.531826328,0.012776754,0.53329104,0.5425462,0.5374165,0.5317401,0.5335194,0.50690997,0.5347473,0.5328527,0.5050417,0.5390437,0.539209,0.515367,0.5495951,0.52406377,0.5433062,0.55824864,0.5335125,0.5302171,0.5198312,0.52606744
429,S00390,0.534932447,0.015305167,0.5425873,0.5471949,0.5400043,0.536482,0.53841233,0.50593734,0.53240263,0.5374551,0.50316906,0.53755903,0.5444279,0.5176705,0.5563857,0.5306578,0.54835916,0.56998724,0.5317516,0.53054565,0.5211094,0.52655
430,S00391,0.532528929,0.01351393,0.53297395,0.54114974,0.5384598,0.53211886,0.53369725,0.50639874,0.536355,0.5357677,0.50395036,0.5407782,0.54198503,0.5152119,0.5521712,0.52277184,0.54280937,0.55921733,0.5378893,0.5327224,0.51952595,0.52462465
431,S00392,0.538255007,0.016164431,0.5448309,0.54835546,0.54223156,0.5400454,0.5408634,0.5067003,0.5386686,0.54194874,0.5041655,0.5424254,0.5487126,0.5192235,0.5637068,0.5302769,0.55068684,0.5724339,0.5432911,0.53527826,0.52378225,0.52747273
432,S00393,0.533777016,0.013366865,0.5347012,0.54378283,0.5402298,0.53330886,0.53508264,0.5096947,0.53691393,0.53621346,0.5051895,0.54082316,0.5433725,0.51523966,0.55302393,0.5237408,0.5448702,0.5599938,0.538389,0.53414077,0.52087593,0.52595365
433,S00394,0.536483694,0.015325817,0.5432768,0.5484934,0.5419076,0.53796875,0.53972286,0.50689703,0.5343308,0.54114896,0.50502837,0.53842574,0.5459648,0.5193419,0.5590781,0.530832,0.5502197,0.5703037,0.53489286,0.5325731,0.5221021,0.5271653
434,S00395,0.533154608,0.015033206,0.5343468,0.5440267,0.5381675,0.5335428,0.5347203,0.50541025,0.5343572,0.5388616,0.5011903,0.54276544,0.54390603,0.5143223,0.5550063,0.5228749,0.5441732,0.5641364,0.53821063,0.530741,0.520388,0.5219445
435,S00396,0.534585578,0.014791057,0.5360734,0.54470617,0.540602,0.53464866,0.5363133,0.5086127,0.5350866,0.54081357,0.5022951,0.5438515,0.5455068,0.5144754,0.5554933,0.52394575,0.5445971,0.56490016,0.5391465,0.5347552,0.5214595,0.52442884
436,S00397,0.534051318,0.014833133,0.5358684,0.5447802,0.5401774,0.53434324,0.5361877,0.50673,0.5351188,0.53794545,0.501284,0.54273707,0.54447955,0.5142405,0.55425596,0.52415293,0.5453431,0.5643354,0.5387311,0.53460985,0.521654,0.5240517
437,S00398,0.522959203,0.012940073,0.5277603,0.533789,0.5262458,0.5251353,0.5258527,0.49592167,0.52491105,0.51802105,0.49871606,0.5280003,0.5297773,0.5105769,0.5411546,0.52059466,0.5342951,0.5523338,0.51970935,0.51833177,0.5072105,0.52084684
438,S00399,0.527701674,0.015344171,0.5345408,0.54082227,0.53232485,0.5301363,0.5305428,0.49489692,0.52637976,0.52400845,0.49986908,0.5320598,0.53777224,0.5141988,0.5500565,0.52221906,0.53914225,0.5639022,0.5212879,0.525469,0.5123091,0.5220954
439,S00400,0.524189744,0.012596047,0.5291255,0.5356057,0.52700955,0.5252975,0.52692384,0.49943084,0.52582175,0.5218586,0.49991873,0.5297392,0.5322048,0.51095074,0.5418397,0.52065986,0.53463,0.5534476,0.516808,0.5188727,0.5122898,0.52136046
440,S00401,0.526532168,0.015055278,0.5347945,0.53960735,0.5292813,0.5294678,0.5291601,0.49500656,0.5253392,0.5229034,0.49630213,0.5300604,0.5384289,0.51328254,0.543808,0.5252322,0.53891057,0.5619862,0.520068,0.5241276,0.51108205,0.52179456
441,S00402,0.525080604,0.013377072,0.53042734,0.53617066,0.5325334,0.52606714,0.5261443,0.4969532,0.52863276,0.52137065,0.5021137,0.53191733,0.5316188,0.5116996,0.54691976,0.51960015,0.53637594,0.5524554,0.51534015,0.5249961,0.5088293,0.5214464
442,S00403,0.528987383,0.015072362,0.53566635,0.54126287,0.5313117,0.531662,0.5296902,0.49666402,0.52717346,0.5352659,0.49708635,0.5334103,0.53849685,0.51425594,0.54998934,0.5234203,0.5398853,0.56268424,0.5249062,0.5263437,0.519391,0.52118164
443,S00404,0.526815334,0.014558611,0.5280787,0.5341779,0.5271863,0.5290634,0.52882653,0.4971993,0.5279228,0.5336375,0.49748775,0.52772284,0.53822994,0.511503,0.54651254,0.5197903,0.53790337,0.56062376,0.5355818,0.522083,0.51507205,0.5177039
444,S00405,0.524854873,0.015474868,0.5262523,0.5343878,0.5277798,0.5288772,0.5262469,0.49585217,0.52701557,0.5357779,0.49344754,0.5246872,0.5296087,0.509522,0.54598236,0.51924133,0.5406044,0.55981225,0.5297814,0.5202076,0.50455374,0.5174593
445,S00406,0.527391554,0.01477734,0.53138673,0.536241,0.5297679,0.5285812,0.53016704,0.49666494,0.5295362,0.53334516,0.4972151,0.53026414,0.5381524,0.5097051,0.5498088,0.52305436,0.53745276,0.5594704,0.5282423,0.526193,0.51265174,0.5199308
446,S00407,0.515687935,0.014468948,0.5186299,0.5303647,0.5212035,0.51644003,0.51749104,0.48363408,0.51198,0.51617163,0.48509294,0.5192243,0.53146863,0.50416243,0.53540367,0.513784,0.5250523,0.544843,0.5084719,0.5146324,0.50281024,0.512898
447,S00408,0.516202436,0.013853378,0.52135235,0.5309714,0.5223444,0.51594675,0.51842046,0.4843966,0.51365155,0.5162569,0.4874205,0.5205299,0.52763355,0.50437975,0.53339195,0.5172241,0.52647424,0.5440801,0.50877225,0.51469356,0.5032685,0.5128399
448,S00409,0.516462182,0.014200049,0.51950085,0.53124875,0.5219047,0.51652193,0.5183229,0.48483333,0.51320714,0.5168695,0.485348,0.52031726,0.5332743,0.50433046,0.53120065,0.5151304,0.52681106,0.5451903,0.51079255,0.5160777,0.50378585,0.514576
449,S00410,0.515330674,0.014628272,0.51929337,0.5286324,0.52015805,0.5163847,0.5169842,0.48285934,0.51247656,0.515053,0.48549727,0.5183652,0.5271679,0.50441235,0.5351192,0.5162558,0.5254215,0.5477848,0.50680083,0.5144436,0.5008154,0.512688
450,S00411,0.514901685,0.013958714,0.5208249,0.52906674,0.5217858,0.51537293,0.5169714,0.48266834,0.5112355,0.514631,0.4862726,0.51857823,0.52826726,0.5035745,0.53282434,0.5133881,0.5245341,0.54257905,0.5071991,0.5141225,0.5019837,0.5121536
451,S00412,0.515889885,0.014177128,0.52116525,0.5304608,0.5225981,0.51585287,0.517885,0.48413798,0.513595,0.5157979,0.48669368,0.5182362,0.5312815,0.50398207,0.5308522,0.5125437,0.5274138,0.545507,0.5086303,0.5156111,0.5027197,0.51283354
452,S00413,0.531812675,0.013310021,0.5365116,0.5436254,0.53797334,0.5326866,0.53455156,0.5052632,0.5325692,0.5324283,0.50461406,0.53631765,0.5388213,0.5157603,0.55035913,0.5258551,0.54356205,0.5604186,0.5328919,0.5277423,0.5188067,0.5254952
453,S00414,0.531011469,0.012667857,0.53479713,0.5433035,0.53841347,0.5313678,0.5332052,0.5066209,0.5317131,0.53156745,0.5046284,0.53468394,0.5378378,0.515056,0.547485,0.52499396,0.5414713,0.5588654,0.53145397,0.528198,0.51877606,0.525791
454,S00415,0.534496208,0.014678359,0.5406857,0.5482207,0.54017675,0.5364828,0.5379112,0.5072419,0.5321788,0.5342981,0.5043978,0.5369725,0.5436697,0.51759195,0.5549271,0.5302044,0.5463871,0.5685004,0.5311742,0.5315141,0.52073026,0.5266587
455,S00416,0.534035987,0.013937802,0.53637296,0.5436446,0.5380437,0.534742,0.53598815,0.50718623,0.5376681,0.53623223,0.5048317,0.53947663,0.541561,0.51679057,0.55626166,0.52563846,0.5460982,0.56259465,0.5383979,0.53250515,0.52051485,0.526171
456,S00417,0.533928962,0.013088298,0.5358015,0.5445443,0.5394371,0.53259486,0.53542227,0.51080364,0.5364767,0.53513265,0.5050936,0.53998506,0.5422514,0.5161666,0.55242604,0.5250373,0.5453492,0.5604885,0.53906614,0.53402275,0.52215445,0.52632517
457,S00418,0.535786313,0.014356364,0.5403376,0.5483676,0.54141176,0.5365739,0.5394262,0.5086466,0.5326267,0.5358593,0.5049862,0.5394329,0.5439488,0.51819736,0.5552958,0.5297051,0.5471593,0.56815654,0.5393317,0.53455895,0.5240006,0.52770334
458,S00419,0.532455046,0.014286397,0.5338533,0.5421371,0.538366,0.5327116,0.5341549,0.5052151,0.53495115,0.5363218,0.5019199,0.5404981,0.5422175,0.51479125,0.55349743,0.5227042,0.5436486,0.56167704,0.5351847,0.5327905,0.519781,0.52267975
459,S00420,0.537686506,0.015294634,0.54164606,0.5474033,0.5425289,0.5381981,0.5392438,0.5096427,0.5396074,0.54287076,0.50418705,0.5414656,0.54867584,0.51905674,0.56201494,0.5278238,0.54928356,0.56948924,0.539403,0.53944314,0.52526474,0.52648145
460,S00421,0.533775896,0.01385457,0.5348783,0.5440015,0.5402681,0.53349584,0.53531617,0.5089292,0.53546995,0.53658664,0.50351375,0.5421311,0.54375637,0.5149857,0.5533924,0.5234774,0.5443597,0.5613607,0.53875095,0.53452235,0.5211964,0.5251254
461,S00422,0.537192743,0.015146418,0.5421675,0.5479611,0.5414646,0.538202,0.5389262,0.5085868,0.53804606,0.54066783,0.50525516,0.5445996,0.5460643,0.51816386,0.5604092,0.5283884,0.5492227,0.5691592,0.5403892,0.5350668,0.52333015,0.5277842
462,S00423,0.53505972,0.014306668,0.53748953,0.54582554,0.54200673,0.5348489,0.53706783,0.5097791,0.5367233,0.5386799,0.50306904,0.5421538,0.54449755,0.51593196,0.55545664,0.5257195,0.54648453,0.56443566,0.53640634,0.535991,0.52266514,0.5259624
463,S00424,0.533790195,0.01427131,0.5375549,0.5453534,0.5406615,0.533972,0.53679377,0.5077443,0.5330456,0.5349457,0.5028184,0.53552294,0.5427998,0.5154358,0.55404156,0.52565354,0.545571,0.5646435,0.53818774,0.53412545,0.52134264,0.52559036
464,S00425,0.523929845,0.013522053,0.52817553,0.53639716,0.5279469,0.52542585,0.5292162,0.49399713,0.5271697,0.51953405,0.49828282,0.52936375,0.53167325,0.5118921,0.53990847,0.51839375,0.5342855,0.5549093,0.5203177,0.5205015,0.50843424,0.522772
465,S00426,0.52390517,0.012589236,0.53045964,0.5369766,0.52581346,0.5272144,0.525963,0.4993887,0.52527976,0.514937,0.4993312,0.5291995,0.5286878,0.5117311,0.5405544,0.52000064,0.53470594,0.5532768,0.5201631,0.52055335,0.51161736,0.52224964
466,S00427,0.526319435,0.014280565,0.53581804,0.54052556,0.5310163,0.5298456,0.52968603,0.49667585,0.52425504,0.5226271,0.49707416,0.5296511,0.5354831,0.51249355,0.5424436,0.524071,0.5361092,0.55927557,0.5199003,0.52385116,0.51218104,0.5234054
467,S00428,0.526698731,0.014281459,0.5295579,0.5354766,0.5299686,0.52852124,0.5289839,0.49567607,0.5323017,0.53232163,0.49654698,0.5321168,0.53526807,0.5124378,0.5459831,0.5179238,0.5383556,0.55616176,0.5295706,0.524748,0.51147866,0.5205758
468,S00429,0.528469707,0.014404228,0.53326786,0.5381266,0.5318545,0.53110194,0.53214324,0.49860772,0.52608275,0.53003293,0.49990863,0.53197914,0.5384871,0.51448727,0.54722804,0.5230266,0.5403757,0.5624096,0.53027636,0.52443725,0.51256156,0.52299935
469,S00430,0.525598803,0.013522926,0.53003806,0.5395665,0.530982,0.52724534,0.529584,0.49838996,0.52765703,0.5176527,0.49945897,0.52769727,0.5336258,0.51205057,0.5442051,0.52464557,0.5369503,0.5560764,0.51875055,0.5241227,0.51232904,0.5209482
