,id,pred_avg,pred_stdev,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2144,S02115,0.472003102,0.029870218,0.48717102,0.5057728,0.49166253,0.46915781,0.48745915,0.44908983,0.48649424,0.48288384,0.38762784,0.48421904,0.46708584,0.43535808,0.48830426,0.5287356,0.4736106,0.4338861,0.47406355,0.44180614,0.47140947,0.4942643
2145,S02116,0.4724966,0.02994671,0.487537,0.4983453,0.49623057,0.46694714,0.48936203,0.44826457,0.4828025,0.48084962,0.3910659,0.4878752,0.4651198,0.440731,0.5009112,0.5373751,0.46902737,0.43904358,0.46254474,0.4431651,0.47125295,0.49148133
2146,S02117,0.477866716,0.027432676,0.4991782,0.5188407,0.50567424,0.47132725,0.5020022,0.4578938,0.472826,0.48856574,0.40203336,0.4954688,0.47386482,0.4405381,0.49327776,0.5144185,0.47913817,0.44697765,0.47565046,0.4492962,0.48002353,0.49033883
2147,S02118,0.476519797,0.029011091,0.49592677,0.5003731,0.49178854,0.47296727,0.5062689,0.46261618,0.46855125,0.49166274,0.40236452,0.5055364,0.48188415,0.44548842,0.48813316,0.5272529,0.47055706,0.4282656,0.4695265,0.44159025,0.47881848,0.50082374
2148,S02119,0.480819157,0.02958519,0.49944365,0.50853735,0.5050277,0.47897336,0.510453,0.4629335,0.47831562,0.49111983,0.39700302,0.49460793,0.47842646,0.44021758,0.5028813,0.52393097,0.50179136,0.4444688,0.47280747,0.44756088,0.4786383,0.49924505
2149,S02120,0.479145662,0.02543188,0.49820676,0.50206846,0.5025417,0.48459867,0.5018545,0.46903414,0.47193506,0.48761338,0.40058702,0.504649,0.46921015,0.44139904,0.492903,0.50455225,0.47380105,0.46404934,0.47957733,0.44887245,0.49442494,0.491035
2150,S02121,0.479310537,0.025132923,0.49679032,0.50938356,0.51239693,0.48499495,0.49520934,0.4594171,0.47917286,0.4880327,0.4020126,0.49598622,0.4924178,0.4492378,0.49242213,0.47812542,0.48123142,0.46192253,0.4765921,0.44302762,0.49141827,0.49641907
2151,S02122,0.484298922,0.028868755,0.5066267,0.5129187,0.51382256,0.48629937,0.5023384,0.46160772,0.4729546,0.49887052,0.39820376,0.49814382,0.4874448,0.4553829,0.49639153,0.54162866,0.4795975,0.46987703,0.47811237,0.45323578,0.47705522,0.4954665
2152,S02123,0.473380533,0.027212514,0.48836395,0.51127005,0.49505728,0.4827756,0.48988658,0.45233598,0.47578758,0.4780382,0.3986338,0.48584795,0.47323474,0.43944106,0.49460822,0.50326335,0.48759556,0.43025157,0.4727753,0.43843684,0.47964007,0.49036697
2153,S02124,0.479939526,0.028981577,0.4965519,0.5092932,0.5128348,0.48262286,0.50146294,0.45468703,0.46658942,0.50717807,0.39145786,0.49506596,0.47992355,0.44166124,0.50299513,0.49847937,0.48772278,0.45299923,0.48353434,0.44830158,0.48913392,0.49629533
2154,S02125,0.477310143,0.025534213,0.496552,0.5041196,0.5123762,0.48605016,0.49738765,0.46353373,0.472922,0.4909059,0.4015932,0.49163455,0.48117754,0.44332024,0.50005466,0.47192475,0.4728828,0.45297867,0.4921354,0.44385362,0.47793555,0.49286464
2155,S02126,0.486938615,0.029467001,0.52518153,0.5099103,0.5155788,0.4858092,0.49803987,0.47130546,0.47428295,0.5055874,0.39787015,0.5072757,0.48232692,0.45557725,0.50708306,0.53192383,0.48091775,0.46500114,0.4880175,0.45450717,0.47925925,0.50331706
2156,S02127,0.482795517,0.027820047,0.5023178,0.51478714,0.5030756,0.48281708,0.4965779,0.4685671,0.4902353,0.5103238,0.39757532,0.50166947,0.480733,0.44733942,0.49633884,0.4803401,0.4739263,0.46614733,0.49282002,0.44600537,0.48180255,0.5225109
2157,S02128,0.479942393,0.027825786,0.49471998,0.51124185,0.5081449,0.47558352,0.5024684,0.46086058,0.47818938,0.5076928,0.3975738,0.5009984,0.48752055,0.44100052,0.500388,0.48089123,0.47502664,0.45754212,0.48340923,0.44230625,0.48974425,0.50354546
2158,S02129,0.473959224,0.02566118,0.48737872,0.5000983,0.5001284,0.47996518,0.4985566,0.45554873,0.48418674,0.48155987,0.39778706,0.4900878,0.47080675,0.43935463,0.49276564,0.4858932,0.49656606,0.44063348,0.47424904,0.4439111,0.47212827,0.4875789
2159,S02130,0.473370162,0.026066104,0.48797888,0.50246924,0.504855,0.47422266,0.49125782,0.45565116,0.48345795,0.49292412,0.40232518,0.49989897,0.4712713,0.43765292,0.48482937,0.4934478,0.47033408,0.43483123,0.47213286,0.44296888,0.47087407,0.49401975
2160,S02131,0.477311044,0.027861146,0.5015409,0.5116102,0.51021457,0.47320804,0.5000159,0.4547904,0.4780136,0.4943911,0.39813587,0.4995517,0.48209187,0.44080812,0.49788332,0.48716238,0.4768869,0.4458817,0.46670058,0.44828734,0.47424564,0.50480074
2161,S02132,0.47317193,0.026233016,0.48103005,0.5066484,0.49559852,0.47491062,0.49900547,0.4640687,0.47946537,0.49732497,0.395239,0.49455702,0.47770217,0.44167957,0.4877995,0.48603845,0.46981406,0.43423644,0.46989855,0.44165653,0.47894195,0.48782325
2162,S02133,0.477198843,0.027885944,0.49325693,0.5019088,0.50251245,0.48026747,0.50294495,0.45713383,0.46863118,0.48205432,0.39374352,0.5010017,0.47943822,0.4373697,0.50236875,0.48957044,0.49992445,0.44430393,0.4744672,0.4491851,0.48369062,0.5002033
2163,S02134,0.476810111,0.029209809,0.49624324,0.5159848,0.5016485,0.4749373,0.49833196,0.45443818,0.481201,0.4923305,0.3954838,0.49138358,0.48314777,0.44157484,0.49693558,0.49829096,0.4805241,0.42658833,0.471797,0.4472562,0.48172408,0.5063805
2164,S02135,0.467287404,0.024103547,0.48371866,0.4927719,0.49072814,0.47452077,0.48984542,0.452401,0.46565282,0.47546405,0.39638847,0.48310056,0.47024706,0.43936217,0.48506415,0.47893575,0.46269354,0.42753175,0.46743533,0.44475275,0.47244212,0.49269167
2165,S02136,0.468683611,0.02622972,0.48643765,0.49547118,0.49668825,0.47276527,0.49038407,0.45076752,0.47010177,0.47483778,0.38879833,0.48665217,0.46563807,0.4323033,0.4902515,0.4994206,0.46219012,0.44078326,0.46879363,0.44562155,0.4699619,0.4858043
2166,S02137,0.471343689,0.026916224,0.48795268,0.50662947,0.49762416,0.47109744,0.49589524,0.45388976,0.4824779,0.48264244,0.39680526,0.49040553,0.47032115,0.44425642,0.49785152,0.4771025,0.46537966,0.4210299,0.47232792,0.4439877,0.47906378,0.49013335
2167,S02138,0.473570011,0.027184285,0.48818114,0.50309974,0.49290398,0.47689193,0.49619666,0.4521198,0.4616219,0.48367292,0.39329383,0.49021828,0.47033992,0.43459025,0.49444157,0.5146148,0.48714873,0.44848412,0.4697874,0.44753093,0.47912878,0.48713353
2168,S02139,0.473824784,0.028541798,0.49864802,0.5017403,0.49956942,0.46974784,0.4961037,0.45580482,0.4790773,0.48511446,0.39251268,0.49703705,0.47425476,0.4398758,0.49276805,0.49797115,0.48763537,0.42471594,0.46776775,0.4451385,0.4740676,0.49694517
2169,S02140,0.473120834,0.029434567,0.49051088,0.49463964,0.49929667,0.4697792,0.49798444,0.45283073,0.45772964,0.48204806,0.39396745,0.49730176,0.4709541,0.44286218,0.5003842,0.52939236,0.47678962,0.43201256,0.4655054,0.44498095,0.47340623,0.4900406
2170,S02141,0.470865223,0.027387135,0.4934515,0.4943412,0.49332568,0.46858627,0.49536937,0.4527182,0.46357438,0.48095745,0.39653057,0.48911288,0.47397247,0.44311175,0.48277238,0.49764156,0.49486807,0.4150565,0.4675373,0.44398874,0.4826139,0.48777428
2171,S02142,0.472325049,0.026738017,0.4879905,0.49856323,0.49969795,0.47092852,0.49688065,0.4519886,0.47721493,0.4976351,0.3893806,0.49020422,0.46414843,0.4343913,0.48961097,0.49135065,0.47025853,0.44952378,0.47629377,0.44693124,0.47166258,0.49184543
2172,S02143,0.478175715,0.031008008,0.52237076,0.5008506,0.49892035,0.4638614,0.50235355,0.45635512,0.47832063,0.4859133,0.3929105,0.4955459,0.46914208,0.44118586,0.49478117,0.5304161,0.49320653,0.4434924,0.47414285,0.44354165,0.4797797,0.49642384
2173,S02144,0.468621387,0.02727053,0.48545578,0.503563,0.49337727,0.46520215,0.48933974,0.4510063,0.46083117,0.473702,0.38863674,0.49535167,0.46770376,0.43374944,0.48770863,0.5041731,0.46561542,0.4415733,0.4641301,0.44234523,0.46776786,0.49119508
2174,S02145,0.47106081,0.02900788,0.48814628,0.49922794,0.50192,0.45953855,0.49335617,0.45125267,0.47279027,0.49116367,0.38816518,0.48740488,0.47886613,0.4386984,0.48188758,0.5222692,0.4679703,0.43780088,0.4679687,0.43948358,0.46688953,0.48641628
2175,S02146,0.475622265,0.031860212,0.51512593,0.50915724,0.49736884,0.47282034,0.4975996,0.45333156,0.47110707,0.47732386,0.3930998,0.49496165,0.4753515,0.45338374,0.48794496,0.53979623,0.46636674,0.42304102,0.46777993,0.44502357,0.47809207,0.49376965
2176,S02147,0.473266606,0.023061334,0.4831647,0.50436866,0.49446645,0.47396454,0.49399474,0.45608807,0.47262,0.48054564,0.3997341,0.48847944,0.46871173,0.46328,0.47866556,0.48145482,0.4905263,0.444508,0.47056907,0.44388264,0.48320055,0.4931071
2177,S02148,0.475105272,0.024986413,0.49620134,0.5023137,0.49984562,0.47629753,0.5011705,0.45695794,0.47711807,0.4834937,0.39252385,0.4891033,0.47160947,0.45186248,0.4955679,0.49106127,0.47255304,0.4593965,0.47235742,0.44642544,0.47443137,0.491815
2178,S02149,0.472074946,0.024982903,0.48585677,0.49669746,0.49222675,0.47682005,0.49229142,0.454929,0.47701153,0.47642928,0.39754245,0.49151602,0.47209418,0.4646018,0.4912945,0.4898888,0.46127263,0.42770734,0.4759269,0.4386239,0.4924052,0.48636293
2179,S02150,0.478539981,0.02629251,0.48872128,0.5106458,0.51002544,0.4832524,0.500722,0.45495978,0.47398996,0.4915601,0.3928135,0.4937049,0.4692433,0.45549628,0.5064975,0.4949159,0.47677258,0.46611643,0.47445557,0.4500078,0.4863554,0.4905437
2180,S02151,0.470828063,0.024246895,0.4972462,0.49640465,0.49703702,0.47651014,0.48768184,0.4528766,0.46812183,0.47677013,0.39866486,0.4861504,0.4682449,0.46496585,0.48373607,0.48934495,0.46670717,0.4308236,0.46142897,0.4414153,0.4855587,0.48687208
2181,S02152,0.47434444,0.02561278,0.49356198,0.49878624,0.5013661,0.4815626,0.4964754,0.4526539,0.47266647,0.48204765,0.3923558,0.49253875,0.4733745,0.450381,0.50060135,0.49175456,0.47964564,0.44556466,0.47173905,0.45019335,0.46927875,0.49034104
2182,S02153,0.491670856,0.023775178,0.501745,0.52127844,0.49284077,0.49266863,0.49648347,0.49630973,0.5077798,0.48446018,0.46473593,0.51368964,0.50931543,0.49687105,0.48128548,0.48404336,0.5010364,0.4155954,0.49092916,0.4581434,0.526578,0.49762785
2183,S02154,0.490483058,0.02255545,0.49868152,0.5215667,0.49179888,0.49743855,0.49919668,0.51039755,0.5037921,0.48355442,0.46639377,0.5114834,0.50764304,0.48485395,0.4809846,0.48353454,0.49804327,0.41798022,0.4896388,0.45556006,0.5075407,0.4995784
2184,S02155,0.487770124,0.021669733,0.4955321,0.5127316,0.4898489,0.49460486,0.49805942,0.49973416,0.50212014,0.48592016,0.4667182,0.5093267,0.508482,0.4836746,0.48780954,0.46639523,0.47908977,0.4173315,0.49531114,0.4584356,0.5053863,0.49889055
2185,S02156,0.471583945,0.023230757,0.48763734,0.503433,0.492814,0.47121143,0.48754284,0.45453796,0.47594634,0.47758406,0.39878505,0.48792887,0.4666486,0.45553717,0.48574114,0.48395342,0.48578012,0.44304064,0.463222,0.4421913,0.48233503,0.48580858
2186,S02157,0.474055096,0.025386552,0.48922884,0.49854225,0.509027,0.46641248,0.49762753,0.4525965,0.4709594,0.4815308,0.39288545,0.49282348,0.46848103,0.447809,0.49600962,0.49081615,0.47573617,0.45542803,0.4703568,0.45265275,0.477094,0.49508464
2187,S02158,0.470755619,0.02478448,0.4883131,0.5031062,0.4982546,0.47368467,0.49275148,0.45457053,0.47346047,0.4776668,0.40065053,0.49430972,0.4683964,0.43880072,0.48322305,0.4851645,0.47132704,0.43231642,0.46511978,0.44576123,0.48144946,0.48678568
2188,S02159,0.474521078,0.025174692,0.49207175,0.5047714,0.4960738,0.47608405,0.49422175,0.45481402,0.4727538,0.4848799,0.3934592,0.4904799,0.46884426,0.4451514,0.49259162,0.504158,0.4729789,0.46186063,0.46951067,0.44755,0.4779664,0.4902001
2189,S02160,0.46819495,0.024888292,0.48770675,0.50249326,0.49331418,0.47904688,0.48365363,0.45704204,0.47483006,0.4700504,0.39638492,0.4861934,0.47071344,0.45457458,0.4895583,0.47602215,0.46244714,0.4197771,0.4654054,0.4403785,0.46814287,0.486164
2190,S02161,0.474364236,0.026520296,0.48999506,0.5075606,0.50355583,0.4710238,0.5021303,0.4533429,0.46958068,0.48266697,0.38941625,0.49531764,0.46534756,0.44745433,0.49315265,0.49314517,0.47416186,0.45958582,0.47430238,0.4465606,0.47476566,0.49421865
2191,S02162,0.486668773,0.020641691,0.49148622,0.5083145,0.4916619,0.49411377,0.4927852,0.49657315,0.5026087,0.48466718,0.4654216,0.50836194,0.5016008,0.48249066,0.4855231,0.47877002,0.4697671,0.42064372,0.49415782,0.45566675,0.5088595,0.49990183
2192,S02163,0.486917126,0.02133497,0.4912937,0.50917476,0.49097094,0.49517232,0.5020373,0.49929032,0.5058353,0.48128587,0.465345,0.5060033,0.5091634,0.47527918,0.47470456,0.49063447,0.48093808,0.41954827,0.4867511,0.4538843,0.50663453,0.49439582
2193,S02164,0.48570042,0.024712624,0.49334866,0.50698394,0.49963367,0.48371652,0.49309358,0.49519572,0.50689214,0.4772423,0.46609044,0.5086837,0.50188744,0.48088294,0.47697037,0.49241313,0.47630006,0.39802375,0.49444342,0.45425844,0.5063752,0.50157297
2194,S02165,0.468921771,0.026301102,0.48740008,0.4923587,0.5004713,0.46775222,0.49131584,0.44742876,0.4709147,0.47034878,0.38710833,0.48677903,0.46812767,0.43922046,0.4890858,0.47808734,0.49026883,0.44013223,0.47006857,0.44002336,0.47101197,0.49053144
2195,S02166,0.468055979,0.027719081,0.485539,0.49492797,0.49036354,0.4706991,0.49999928,0.44859585,0.46755934,0.472869,0.38796723,0.4851567,0.4700976,0.43818352,0.482158,0.50969356,0.4697447,0.42409015,0.46417,0.44557747,0.4653534,0.48837417
2196,S02167,0.470723676,0.025670528,0.49474952,0.49551892,0.49409732,0.4705659,0.4894209,0.44653094,0.47214696,0.4791298,0.38869333,0.4837665,0.4722727,0.43994144,0.48519918,0.49221894,0.48365375,0.4504801,0.46492085,0.44369763,0.4729338,0.49453503
2197,S02168,0.466662582,0.026803379,0.49278477,0.4964377,0.49292517,0.46631807,0.4877495,0.4470327,0.46973002,0.47844,0.38563916,0.48635402,0.45427167,0.43733037,0.4828025,0.4968303,0.46339306,0.43922058,0.45910758,0.43840182,0.47383085,0.4846518
2198,S02169,0.46764002,0.025202646,0.47861943,0.48960713,0.49301928,0.47082207,0.49258402,0.4454296,0.46786892,0.47833982,0.3867561,0.48254448,0.45702088,0.44267035,0.4878905,0.49699226,0.4672707,0.44631195,0.4688551,0.44318885,0.46974605,0.4872629
2199,S02170,0.467241843,0.025388456,0.4903994,0.49527425,0.4921081,0.46673614,0.48512927,0.44734722,0.4685549,0.47814077,0.38572738,0.4826063,0.45910382,0.44129306,0.48760578,0.48509243,0.46555457,0.44396558,0.47340378,0.43873602,0.47239962,0.48565847
2200,S02171,0.476514694,0.02439625,0.4920557,0.50778884,0.49751848,0.47958186,0.5059642,0.4558933,0.48015243,0.47808018,0.39843005,0.49230537,0.47488853,0.4532719,0.49934387,0.49089018,0.47478104,0.45975748,0.4731504,0.44776767,0.4899954,0.478677
2201,S02172,0.472920738,0.024605041,0.49191535,0.501717,0.49759936,0.47471368,0.49095443,0.45835313,0.47290483,0.47519112,0.398355,0.48845327,0.46862268,0.45102498,0.4919457,0.5015071,0.47043115,0.43958977,0.4689314,0.4444716,0.4877851,0.4839481
2202,S02173,0.476529007,0.027139096,0.49862716,0.5052578,0.50000775,0.4779416,0.49715108,0.45802954,0.4725418,0.48564497,0.39623493,0.49073565,0.47383675,0.45222324,0.5021497,0.51607764,0.47787553,0.4417769,0.46760643,0.44751874,0.47313103,0.4962119
2203,S02174,0.47650783,0.023518392,0.49167567,0.5036036,0.5024722,0.4797908,0.4954763,0.45877975,0.4746323,0.47669,0.39867502,0.49234274,0.47305933,0.46693662,0.48973486,0.49028695,0.49866483,0.45136705,0.47161382,0.44960573,0.47929433,0.4854547
2204,S02175,0.472352251,0.02375269,0.48304096,0.5069038,0.50331223,0.47143698,0.4928836,0.45746297,0.47790918,0.47290817,0.39794222,0.48622835,0.471625,0.46694547,0.49094978,0.4871698,0.47326675,0.44373128,0.4604665,0.44311717,0.473227,0.4865178
2205,S02176,0.474473818,0.025915479,0.48947978,0.5037031,0.50612617,0.47575676,0.49897975,0.45650476,0.47847167,0.47783437,0.3930057,0.4919886,0.4756307,0.4503906,0.4996966,0.49833137,0.47256687,0.44488332,0.46606985,0.45058608,0.47294882,0.48652148
2206,S02177,0.470596214,0.022274703,0.48306614,0.49381712,0.4948529,0.47941002,0.49852514,0.45190552,0.4758104,0.46519205,0.3975357,0.4905386,0.47130817,0.46593976,0.48407832,0.48154715,0.46601513,0.45630804,0.46417,0.439399,0.47364464,0.47886047
2207,S02178,0.474671356,0.026742032,0.49039042,0.5050484,0.49771616,0.47983468,0.5077068,0.44917172,0.46864614,0.4871031,0.38973173,0.49657607,0.4666304,0.45305166,0.50013995,0.49497685,0.4779891,0.45651278,0.46835274,0.44662723,0.4697516,0.48746958
2208,S02179,0.469851414,0.023670723,0.4774658,0.50707775,0.495087,0.4728913,0.4904968,0.45813888,0.47251412,0.46718305,0.39381132,0.4881469,0.46675542,0.45100552,0.4806367,0.4894531,0.4642317,0.4572144,0.46678293,0.43784747,0.47240973,0.48787838
2209,S02180,0.476135964,0.026599932,0.4936193,0.50590026,0.50861627,0.4770828,0.5007436,0.45364764,0.4735607,0.48409322,0.3918196,0.49517173,0.46707448,0.46959737,0.501601,0.4934627,0.47198072,0.44624126,0.47744006,0.4455072,0.47186515,0.49369422
2210,S02181,0.470753644,0.025525451,0.48795122,0.5001072,0.4945725,0.47276625,0.49050847,0.45357257,0.46899694,0.47324607,0.39367247,0.48658657,0.46920934,0.44953486,0.49121347,0.48921672,0.4922009,0.43220362,0.46562636,0.4401807,0.47687,0.48683664
2211,S02182,0.468877091,0.024969757,0.48220766,0.49978274,0.4983519,0.4675547,0.49366337,0.45314065,0.47041968,0.4696493,0.3917212,0.4883826,0.4668039,0.44619226,0.48686123,0.48748416,0.470564,0.43864712,0.4662401,0.44000784,0.4736968,0.4861706
2212,S02183,0.472747943,0.024554209,0.49063873,0.50629205,0.5006614,0.47144678,0.49387303,0.45660564,0.4763309,0.48227146,0.39849225,0.49488035,0.4654045,0.44695926,0.48972467,0.48375452,0.4677802,0.44486603,0.46714383,0.4477655,0.47696915,0.4930986
2213,S02184,0.469712032,0.024399232,0.4880776,0.499093,0.5018523,0.47441256,0.4862582,0.4550189,0.47601986,0.4752488,0.39851555,0.48732,0.47107476,0.43541974,0.48286358,0.48749104,0.4603579,0.43971023,0.4732252,0.44296825,0.47153586,0.4877773
2214,S02185,0.473894969,0.026056534,0.48846316,0.5066004,0.5018057,0.4734301,0.5021821,0.45325407,0.4721081,0.4733089,0.39352152,0.48984605,0.4710008,0.4402651,0.49905822,0.4857253,0.49193588,0.45478457,0.47143084,0.44716787,0.4723744,0.4896363
2215,S02186,0.467076352,0.023186563,0.48324913,0.49948493,0.48974994,0.47087786,0.4836498,0.4500596,0.47078905,0.4715848,0.39335224,0.48654905,0.46368,0.46701294,0.4775825,0.47931793,0.4630791,0.43276444,0.46638945,0.43822077,0.47788325,0.47625026
2216,S02187,0.47205874,0.02587005,0.4852267,0.4964703,0.5014762,0.47730073,0.49246126,0.449662,0.47529143,0.48175776,0.38733202,0.48965693,0.46527144,0.44994554,0.50068355,0.4845973,0.4742907,0.45064422,0.47016495,0.443013,0.47424757,0.4916812
2217,S02188,0.470623734,0.026754716,0.4984183,0.49952534,0.49630612,0.46960482,0.49368572,0.4516765,0.4722997,0.47568142,0.38901815,0.49042663,0.46518067,0.44505042,0.48759285,0.5038761,0.46792525,0.44021153,0.46405604,0.44363752,0.47047105,0.48783055
2218,S02189,0.470232075,0.024321556,0.48773968,0.4983867,0.48695335,0.46086118,0.49570903,0.45582712,0.47035122,0.47323307,0.39630777,0.48480716,0.47009566,0.44241452,0.48897064,0.48361883,0.4977869,0.44376495,0.4632625,0.44508162,0.46984443,0.48962516
2219,S02190,0.47007799,0.025559372,0.4848152,0.5026475,0.49899465,0.47466815,0.4907767,0.45064053,0.4696925,0.47499022,0.3894829,0.48838273,0.46207812,0.44480547,0.49066108,0.48772088,0.46755153,0.44555888,0.47675326,0.44132486,0.4711875,0.48882714
2220,S02191,0.471346059,0.024819705,0.4999268,0.5034404,0.49727196,0.46679756,0.49356487,0.4530329,0.47350553,0.4682908,0.39664185,0.4845768,0.46453348,0.44484216,0.48242173,0.49912614,0.47122967,0.45029765,0.46990222,0.44340575,0.47560275,0.48851016
2221,S02192,0.47038906,0.025456449,0.4898996,0.500503,0.49050328,0.4734233,0.4904186,0.4521161,0.47322965,0.4780484,0.389897,0.49153015,0.4645786,0.44138697,0.48678413,0.49331334,0.4713846,0.43869495,0.47191682,0.44765258,0.47412032,0.4883798
2222,S02193,0.468438522,0.025569538,0.4840343,0.49529442,0.48581222,0.4708998,0.4921831,0.45251855,0.472136,0.47070917,0.39220437,0.48638147,0.46445167,0.43862858,0.49122274,0.49748743,0.46408215,0.4313782,0.46923816,0.44343254,0.476122,0.49055356
2223,S02194,0.471076619,0.025842737,0.48806152,0.4967777,0.49572244,0.47229984,0.49180302,0.45572153,0.47122523,0.4799582,0.3922557,0.48783806,0.46356207,0.43529052,0.48922938,0.4999427,0.4857496,0.4411249,0.46981713,0.44611365,0.46999454,0.48904464
2224,S02195,0.470996223,0.025642225,0.4819498,0.5073524,0.4959234,0.47301868,0.48813337,0.45231634,0.47759575,0.4788691,0.39395392,0.4840504,0.46607485,0.44808316,0.4972879,0.4801456,0.4924323,0.43247056,0.46340448,0.4478373,0.4689714,0.49005374
2225,S02196,0.46944258,0.025890129,0.48934433,0.5005441,0.4944524,0.46905488,0.49012625,0.44896406,0.4673132,0.47641656,0.38794047,0.48735762,0.45857456,0.4397659,0.48299685,0.48693222,0.49819893,0.45339835,0.45960587,0.444257,0.46841276,0.48519528
2226,S02197,0.467261503,0.024340072,0.48686686,0.49220076,0.48960033,0.4640398,0.4950005,0.45188883,0.47296095,0.47115645,0.3888165,0.4816624,0.4669456,0.4378469,0.48135543,0.48350108,0.46889377,0.44511294,0.46625555,0.44158947,0.47186795,0.48766798
2227,S02198,0.464397804,0.024675015,0.48959118,0.48948646,0.4869665,0.46603975,0.47987896,0.44724265,0.4653648,0.47339976,0.38603383,0.48618445,0.4628884,0.4356374,0.48389858,0.47894663,0.46129856,0.44160184,0.46545693,0.435833,0.46811318,0.48409322
2228,S02199,0.465554984,0.025536546,0.48752975,0.4970855,0.49143732,0.4606376,0.4925464,0.44440264,0.47144952,0.46889764,0.3864691,0.48190308,0.45658317,0.43931147,0.47949642,0.49000928,0.46605015,0.4407889,0.46679333,0.4384873,0.47279704,0.47842407
2229,S02200,0.468530162,0.026638998,0.4815113,0.49678665,0.4965224,0.46830633,0.4861685,0.4484816,0.47619545,0.4747047,0.38727856,0.4870806,0.46071252,0.43387428,0.48166567,0.49964634,0.48848057,0.4413024,0.46433893,0.43912742,0.47509655,0.48332247
2230,S02201,0.474095059,0.023117666,0.50204366,0.49457088,0.5003522,0.47327262,0.4849815,0.4555635,0.47715786,0.47318375,0.39911982,0.49418736,0.4738432,0.465557,0.4854138,0.47151777,0.48991024,0.45386717,0.47042975,0.44165143,0.48834723,0.48693043
2231,S02202,0.477927094,0.026122298,0.4941601,0.5133204,0.5068713,0.4844284,0.49600482,0.4541705,0.47317615,0.4874835,0.39304692,0.49415365,0.47159973,0.45707142,0.503448,0.4981422,0.47693613,0.46301797,0.4776293,0.4493274,0.47321782,0.49133617
2232,S02203,0.473577671,0.023630354,0.5028449,0.5000018,0.4975886,0.4763873,0.49034947,0.4545571,0.47046643,0.47154972,0.39698365,0.48584098,0.4697643,0.4651381,0.4917742,0.4873398,0.46619526,0.46126813,0.4662864,0.4411026,0.49082598,0.4852887
2233,S02204,0.476830409,0.027640801,0.51282936,0.5127383,0.5047249,0.48145002,0.5061372,0.45526037,0.46784043,0.48178077,0.38959575,0.49511278,0.4784787,0.4678583,0.49372047,0.49398467,0.4704819,0.45088786,0.4648437,0.448566,0.47064164,0.48967505
2234,S02205,0.471479008,0.023022025,0.4827017,0.495392,0.48986936,0.47904918,0.48697463,0.45119286,0.47793242,0.4738482,0.39867538,0.49005216,0.47061607,0.46901193,0.48521796,0.48808876,0.46341118,0.44454762,0.47349137,0.43695605,0.47471887,0.49783245
2235,S02206,0.474784062,0.025762287,0.50324124,0.50245357,0.5068754,0.48515552,0.49553683,0.4509298,0.47019163,0.48353496,0.39316854,0.49674946,0.46983233,0.45486534,0.49878535,0.4759635,0.4743725,0.4545204,0.46754912,0.45032802,0.4711325,0.49049523
2236,S02207,0.488568031,0.01991515,0.4943756,0.50463873,0.49397108,0.5007703,0.49701816,0.4960514,0.49867067,0.47192776,0.4633271,0.5116593,0.509788,0.49854594,0.492616,0.48409572,0.47498637,0.43048885,0.49677083,0.45346507,0.5068557,0.49133804
2237,S02208,0.489820471,0.021136177,0.5197666,0.514847,0.48603752,0.49596444,0.49480355,0.49839213,0.5002185,0.47972775,0.46546245,0.5148554,0.50588846,0.49088362,0.48591673,0.4897774,0.47519904,0.4289913,0.49582747,0.4532635,0.5053368,0.49524975
2238,S02209,0.490938918,0.020938316,0.49828157,0.5083507,0.49556705,0.496695,0.5032366,0.5011716,0.50217974,0.48719355,0.46621856,0.5136015,0.50835896,0.49622527,0.48903698,0.4625537,0.50716674,0.42736748,0.49187705,0.4582209,0.50723374,0.49824166
2239,S02210,0.468525426,0.022413897,0.48107198,0.5075655,0.4924944,0.4649168,0.48613232,0.45846426,0.4743207,0.4754428,0.40044838,0.48916343,0.46640915,0.45299727,0.48543084,0.46276283,0.4630692,0.44216505,0.47111863,0.4410012,0.47701114,0.47852263
2240,S02211,0.476736997,0.026421949,0.49810547,0.49762467,0.5055664,0.4770792,0.49647936,0.45859239,0.47842932,0.48272592,0.39154392,0.49614394,0.4671639,0.44869593,0.49840692,0.49845287,0.5004944,0.4540969,0.47330993,0.449595,0.47208554,0.49014795
2241,S02212,0.468148198,0.022610232,0.47921664,0.49652606,0.49328485,0.47121513,0.48717594,0.45470557,0.47165054,0.46754724,0.40051064,0.492284,0.4712022,0.45113713,0.48058447,0.48341736,0.46620125,0.43263268,0.4647277,0.44201016,0.47202113,0.48491326
2242,S02213,0.474561142,0.026105316,0.49060655,0.50407857,0.5034498,0.47161984,0.5004728,0.4509928,0.4757845,0.48630103,0.39206073,0.4978041,0.47363704,0.44792712,0.4920729,0.49089596,0.478259,0.45439056,0.46349877,0.44966567,0.4710855,0.4966196
2243,S02214,0.469560163,0.022773979,0.488676,0.5018408,0.48563018,0.4708587,0.48506194,0.45377526,0.4743611,0.47727266,0.39980948,0.48716968,0.4691856,0.45602348,0.48614484,0.4884514,0.46355864,0.44285676,0.46372715,0.4372019,0.47261208,0.4869856
